gene,fg,bg,ratio,p,LRT,tested,informative,outliers,p_UT,LRT_UT
ACSM2A,1.103857300428553,1.286487416227417,0.8580397184650116,0.2350996053046266,1.409739724556857,4,0,0,0.02389851415107558,9.44731335558754
ACSM2B,1.095492388070347,1.395602600545737,0.7849601223456917,0.05694709835465495,3.624137037768378,4,0,1,0.02554389855234906,9.30112895664206
ACSM3,0.7112043464632666,0.6161755478278815,1.154223579579516,0.1547745009288296,2.024552593440603,6,0,0,0.03895389655588877,11.71203322696965
ACSM4,0.5704856518719897,0.6294936438225652,0.9062611790768009,0.3896388629442036,0.7400687282570289,6,0,1,1.240803947955005e-05,30.38105042173993
ACSM5,1.622917577656349,0.77325504407003,2.0988127915908805,0,101.6549411412889,6,0,1,0,234.8383820829986
ACSS1,0.6312490307419104,0.7452519447090581,0.8470276867084812,0.129871525312936,2.294039543125109,5,0,0,0.0005348283968733547,19.84915980724327
ACSS2,0.276093144932241,0.3174575028100141,0.8697011174357784,0.3303449002726903,0.9475453308514261,6,0,0,0.1799694153481042,7.595711421519809
ACSS3,0.2507694037510186,0.3470807259212731,0.722510312508392,0.02998438313357776,4.710187383290759,6,0,0,0.3369493766673745,5.695833306483109
ACTA1,0.1060352615082567,0.02595971309797619,4.084608374062624,6.135378909521982e-05,16.0603979506468,6,0,1,3.574906477699091e-05,28.04001145719894
ACTA2,0,0.01054252287242622,0.0,0.1318342910734011,2.270771127662101,6,0,0,1,6.535128704854287e-08
ACTB,0.1729187440254161,0.04938400068892192,3.501513478315785,0.001354867639138058,10.26623836354429,5,0,1,2.366332463310528e-09,46.08343001740741
ACTBL2,0.2686326820426627,0.1881237775499617,1.4279570904922934,0.09945085508850393,2.714327826568478,6,0,1,0.0002127672825338323,24.04568963749171
ACTC1,0,0.01034564333854752,0.0,0.1358418380535522,2.224440738299563,6,0,0,1,-4.274625098332763e-11
ACTG1,0.08950759685265994,0.01029887102090127,8.691010565236402,0.0002058867117599172,13.77658178224783,5,0,1,5.483194442934547e-08,39.50323411783393
ACTG2,0,0.006817882691789766,0.0,0.2272982515431148,1.457688571861581,6,0,0,1,-5.344645614968613e-09
ACTL10,0.8557060729570473,1.198298976378582,0.7141006458530943,0.01966104085892784,5.441742945233273,6,0,0,0.07749377882085329,9.921380932732063
ACTL6A,0.0222562926945664,0.02641892522313616,0.8424374764146587,0.7866985808979492,0.0732244408736733,6,0,0,0.1362079602805073,8.385968534695166
ACTL6B,0.008524672879644386,0.02026827898766151,0.42059184624574464,0.3251275397879677,0.9682078629193711,6,0,0,0.6095371801203824,3.591851412956203
ACTL7A,0.7619957529124411,0.6541517297000569,1.1648608699113785,0.1977156984251507,1.659167984525993,6,0,0,0.09255437035808045,9.445681396839063
ACTL7B,0.4755447372992053,0.7076948825031916,0.6719629448458824,0.004098309629661512,8.239735855269828,6,0,0,0.6237927876551628,3.497322623075888
ACTL8,1.503766045030753,1.739236634177143,0.8646126786204716,0.1265464672179957,2.334366444767511,6,2,0,2.301248080982532e-11,58.65770934429383
ACTL9,1.193686420950813,1.231580312255126,0.9692314898774841,0.7627774280923083,0.09110469999723136,5,1,1,3.869020770430609e-09,45.05695161160111
ACTN1,0.02958840022991522,0.03576122738411976,0.827387715530545,0.6099080988107264,0.2603087791030703,6,0,0,0.1583636504163026,7.961618159957652
ACTN2,0.05017087951774248,0.04765262123752267,1.0528461649080678,0.8595897891215574,0.03129232610990584,6,0,0,0.004520258012049583,16.9892352081024
ACTN3,0.3205833176988853,0.4091868026782384,0.783464460731824,0.04754115495521871,3.926132654731191,6,0,0,0.2553265278379662,6.561741082172375
ACTN4,0.03197810124107391,0.05564343561421126,0.5746967434359274,0.1109546051367646,2.540571704719696,6,0,0,0.7422999352455215,2.724949643697983
ACTR10,0.1617193040356681,0.1721163315407068,0.9395930216966091,0.7963819618597456,0.06658067949865654,6,0,0,0.8201991736569527,2.204406842632125
ACTR1A,0,0.007793625025678663,0.0,0.2004898966348782,1.63880215430936,6,0,0,1,-5.402034730650485e-08
ACTR1B,0.07336765344324006,0.07141239292295838,1.0273798487944672,0.9445520640082992,0.004837162432522746,6,0,0,0.01895387489717848,13.5212984544014
ACTR2,0.0791337788205683,0.001677896029601074,47.16250436529291,2.820448885554327e-08,30.82728043454381,5,0,1,6.151175124813335e-10,48.89151361880067
ACTR2,0.06086985381532551,0.004011394167336988,15.174238999239183,4.859692961600715e-06,20.89180473222086,6,0,1,4.143223542030228e-10,52.55877791363719
ACTR3,0.01702185914764117,0.03450527039264554,0.4933118608822498,0.2686433489163111,1.223661128943149,6,0,0,0.03359657843401231,12.08838422145072
ACTR3B,0.08435276825420837,0.09952501085643005,0.8475534695081981,0.6156110878529206,0.252084555170768,6,0,0,0.3390467099313221,5.675864505147729
ACTR3C,0.2323233387107405,0.3380283635663024,0.687289481449599,0.3875081678680278,0.7467468124659717,6,0,0,0.5200646123171959,4.206640550765314
ACTR5,0.2186641820350161,0.3601168304532001,0.6072034505019703,0.002245515431907541,9.337173969146534,6,0,0,0.8142370131139407,2.245501394236271
ACTR6,0.01767911206855564,0.05664838339242781,0.3120850236110852,0.06325483870794657,3.44991980785062,6,0,0,0.4398950143557672,4.806924841256659
ACTR8,0.06349160121200263,0.09301622198192314,0.6825863259028264,0.1900575988129253,1.717171064055037,6,0,0,0.1993474506749875,7.298831654461537
ACTRT1,1.326671118842666,1.39677177140363,0.9498123788036472,0.7936940787553468,0.06839098032287438,3,0,0,0.01193130384604091,8.857179515052849
ACTRT2,1.133223519189374,0.7871319258589209,1.43968689613599,0.001075958391020926,10.6920684051729,6,0,1,0.0323620251716723,12.18319346459975
ACTRT3,0.820660741419867,0.9109190459585945,0.9009151198021715,0.386929016377389,0.7485710686123639,6,0,0,0.288508691773757,6.186324286256422
ACVR1,0.2059109878481116,0.089310645154018,2.3055592924338857,0.0002508004478383175,13.4061515026533,6,0,1,0.0002518129029804861,23.66462661147852
ACVR1B,0.256278308997713,0.3373549677761743,0.759669586865982,0.1616502694367927,1.958720083735898,6,0,0,0.7032416427028518,2.978882861774764
ACVR1C,0.2137654697385641,0.2626828424491947,0.8137778156558068,0.2834735108986273,1.150361389924001,6,0,0,0.1431540136972776,8.246687706274315
ACVR2A,0.04180596057310684,0.05434996094195035,0.7691994593659157,0.5147439623621496,0.4244114939665451,6,0,0,0.08372473130239444,9.715017918752892
ACVR2B,0.1090293257689196,0.06821155818440246,1.5983995772999466,0.1179122124543679,2.444835944030274,6,0,0,0.162176549667892,7.893973918452502
ACVRL1,0.6968625031764302,0.5464354001989334,1.2752879899851524,1,-22.50308224252149,6,0,1,8.000469897684326e-08,41.34253027865998
ACY1,0.4015905210676781,0.6164103355102597,0.651498681856534,0.005014400443624001,7.874237715104755,5,0,1,0.04179712425776816,9.919995723856118
ACY3,1.63225736053935,1.621724279112708,1.0064949890448733,0.9485755890688862,0.004159685893682763,6,0,1,5.469935615565191e-11,56.83457732882016
ACYP1,0.2395802995757082,0.4637646692500419,0.5165988602864804,0.06416020711558579,3.426441516677187,6,0,1,0.02237359291940821,13.10954086881111
ACYP2,0.4674608982251527,0.4155694030345713,1.124868421042693,0.7095152232899669,0.1387616430911294,6,0,0,0.1998253105243062,7.29183153822305
ADA,0.8372374480306959,0.8577163691971363,0.9761239007416755,0.8512915639492147,0.03514527793595335,6,0,0,0.005439302853348815,16.54909903701628
ADAD1,0.2672451027622642,0.3795926847292139,0.7040312248190611,0.01765987701781568,5.629578532723826,6,0,1,0.007393382068308418,15.81474371375589
ADAD2,1.379385355582871,1.475548650402014,0.9348287873849884,0.4193213863747165,0.6522163587214891,6,2,0,1.481682210258128e-07,40.01691855415265
ADAL,0.5926940979880257,0.543802926073751,1.0899060478899374,0.5504955780590803,0.3564301078185963,6,0,0,0.5648280617437423,3.893644420921191
ADAM10,0.1195397022584572,0.1634589545745802,0.7313132680284927,0.1238247855373418,2.368262695532394,6,0,0,0.4877691841760053,4.441346768433505
ADAM11,0.1703942523645431,0.3296458360380502,0.5169009698787,0.0001060468598200748,15.02588051827115,6,0,0,0.2179567311220552,7.036271050910727
ADAM12,0.8863770558436823,0.8745185158013177,1.0135600788640806,0.8611377311849965,0.03059912730532233,6,1,0,1.197949503739526e-05,30.45850043260725
ADAM15,1.081920532792624,1.030456377782144,1.0499430700028725,0.5168090287023807,0.4202566099556861,6,0,1,9.72072777827293e-09,45.85502424102742
ADAM17,0.3002662628862346,0.3087494697628284,0.972523979124206,0.8305685840029391,0.04578418595701805,6,0,1,2.393501314057467e-05,28.9297577609359
ADAM18,1.453956393745742,1.433603034703591,1.0141973465104719,0.8569215153116831,0.03250604149798164,6,0,1,1.9990589275376e-05,29.32824647130474
ADAM19,0.7328752371543613,0.7281837724435883,1.0064426932984647,0.9452941632268425,0.00470834846055368,6,0,1,4.533249033378262e-05,27.51192013708351
ADAM1A,2.831969958783691,2.596827044713643,1.0905500867101368,0.1627225198240299,1.948741601037909,6,2,0,0,175.0499686285038
ADAM2,1.906219573201572,2.283232976786852,0.834877383333941,0.01327990927717226,6.13143431791832,5,2,0,1.771096761471469e-07,37.03564959426876
ADAM20,2.371631747831604,2.243170740991943,1.0572676009418949,0.3193245337733773,0.991711068461882,6,3,0,1.370792368504681e-12,64.57829549444432
ADAM20P1,7.658357607119277,3.11375787609161,2.4595225164816124,0,96.64612688203488,4,1,1,0,123.8221091228334
ADAM21,1.379900669918628,1.85681038952729,0.7431564782820531,7.281797239633292e-06,20.11774386751495,6,0,0,0.6039186651492757,3.629305346723413
ADAM21P1,2.347233424018541,1.831152835452008,1.2818337052893467,0.01125288532777835,6.424937799645704,5,0,1,5.583812412446321e-09,44.29036127988365
ADAM22,0.2964300534101668,0.2799621293053059,1.058821970477665,0.6580094866725872,0.1959505586091836,6,0,0,0.2845627851139867,6.229075248771551
ADAM23,0.2829557146108456,0.2862679342236759,0.9884296520257757,1,-48.95009687958373,6,0,0,3.964850670001852e-11,57.5125255045532
ADAM28,1.189468900964592,1.141535443332284,1.0419903367103385,0.5586143655536913,0.3421090417468804,6,0,0,0.0009414096610164124,20.65417650696327
ADAM29,1.897702214748328,2.77632794954382,0.6835295574718183,5.547297060592982e-07,25.06350145257602,5,2,0,1.300446261787158e-08,42.52160113523132
ADAM30,3.4422279036154,2.551103782850593,1.349309238908763,7.008927438434398e-09,33.53232868021587,6,2,0,0,109.917388639813
ADAM32,1.649121347349212,2.127570161908353,0.7751196068053569,9.070964633561829e-05,15.32085304221255,6,0,1,0.02385685547834437,12.9494765778436
ADAM33,1.565772219791261,1.484993079355059,1.0543969810763594,0.5334079721922212,0.3878949759819079,5,0,0,0.0006850417674811871,19.30351091501507
ADAM3A,3.236452728865165,3.699669588518899,0.8747950732975657,0.1660600322470018,1.918156472653209,5,1,1,1.213062898330897e-05,28.05962545329021
ADAM7,1.362401663230521,1.431625127741284,0.9516469338450501,0.4559873792790342,0.5557261654685135,6,0,0,0.0001176219121491462,25.38068755258428
ADAM8,2.455475598970457,2.146408602546984,1.1439926191391174,0.02025653168351682,5.389650149380032,6,2,0,1.598510542821785e-07,39.85344864368381
ADAM9,0.6088064661782306,0.5598076569212758,1.0875279368746567,0.3788902673905585,0.7742994281798019,6,0,0,0.01767562402997314,13.69385291013896
ADAMDEC1,1.347410269087663,1.436092601370288,0.9382474833461253,0.4399542398721685,0.5964017091901042,6,0,0,0.01272812133220147,14.49972458484262
ADAMTS1,0.586122139654228,0.6522533891737482,0.8986111063320147,0.2390082886399473,1.386433689163823,6,0,0,0.007337649245555022,15.83291790267685
ADAMTS10,0.37490086084142,0.2936517027076149,1.2766854657563615,0.0260164451915692,4.954925543843274,6,1,0,9.29555674655802e-08,41.02007906032304
ADAMTS12,1.043507966302794,0.8567130414026602,1.2180367472803988,0.000337604238378808,12.84930706281739,6,0,1,6.081938686008925e-08,41.93132171919569
ADAMTS13,2.152675112692334,1.581772316602211,1.3609260258875142,1.690925177655345e-11,45.29949538268556,6,3,0,2.220446049250313e-15,78.0203604066628
ADAMTS14,0.894263692117521,0.8997372771332331,0.9939164630000079,0.9290243267877503,0.007933902532386128,6,1,0,2.121169022317737e-06,34.25200625295111
ADAMTS15,0.4937945609069995,0.4282350019169584,1.1530924812230883,0.1604783509566551,1.96971279090576,6,2,0,2.560481771052281e-08,43.78547520190841
ADAMTS16,1.088565557512416,0.8700570481008788,1.2511427381554896,0.000360421063366978,12.72696448604984,6,3,0,7.456368855685014e-12,61.02652316592139
ADAMTS17,0.3967324749922597,0.3936188735270871,1.0079101935262218,0.9411856093416745,0.005443457244837191,6,0,0,6.242710060921919e-05,26.79874957275024
ADAMTS18,0.4453922541686615,0.5399808313330031,0.8248297501027229,0.02755996887891177,4.855384588772722,6,0,0,0.01415383101120438,14.24014540172357
ADAMTS19,0.4025278434901596,0.4030327252178266,0.9987472934675611,1,-0.0003737655788427219,6,0,0,0.08191938932756826,9.77330405613975
ADAMTS2,0.5716578615681036,0.5283424331124658,1.081983626036748,0.3672794230328745,0.8128485194538371,6,0,0,0.1753466293426476,7.670627069957845
ADAMTS20,0.7296951678514514,0.8072132284765259,0.9039682974827156,0.06936394038393301,3.298008291691076,6,0,0,0.008962482768033908,15.35121396210161
ADAMTS3,0.3524579466863008,0.444841763782261,0.7923220690645859,0.01435200908342016,5.994320384867024,6,0,0,0.2138778002524717,7.092135047052579
ADAMTS4,0.5391086372609698,0.5282542510278769,1.0205476552473973,0.8516160494844685,0.03499026998542831,6,1,0,9.553534630057925e-09,45.89204045896622
ADAMTS5,0.5344086610451471,0.4670037844326744,1.144334754576684,0.2036682091783362,1.615872937512904,6,0,1,0.002857459992694822,18.0720403509149
ADAMTS6,0.2804618883133723,0.147407277889613,1.902632572344211,8.929077738306646e-07,24.14623039002254,6,0,1,0,95.75537777141653
ADAMTS7,1.703916909220355,1.421878990110151,1.1983557820826616,0.0002629866444874285,13.31717108306475,4,3,0,0,281.6020502083411
ADAMTS8,1.26269159713123,0.9923075903785422,1.2724800347939922,0.001517061755854088,10.05777691999538,6,4,0,0,171.165856390362
ADAMTS9,0.5142837061584664,0.4686388147247717,1.097398870941797,0.1632856793338026,1.943530785138137,6,0,0,0.0005587427905245912,21.8515155207715
ADAMTSL1,0.2694593881338701,0.3870958226464182,0.6961051304859991,5.989739724354681e-05,16.10589189289021,6,0,0,0.007283322756238664,15.85076326763374
ADAMTSL2,0.9260231825354699,0.5514412808317578,1.6792779480323223,1.418785644524689e-09,36.64284845735892,6,3,0,2.584599201327364e-13,68.06812332278423
ADAMTSL3,1.095914444630854,0.7266080675912041,1.5082607715380127,2.418065747633591e-13,53.63184167255531,5,0,1,1.98641103565933e-12,60.78246343607316
ADAMTSL4,1.092343691553376,1.053741178015939,1.0366337715017655,0.5923305375326684,0.2867193830752512,6,0,1,0.002082573482197314,18.8129414034629
ADAMTSL5,1.016296496949041,1.088984730850502,0.9332513745673079,0.6211252985822013,0.244289128750097,5,0,0,0.363914511466839,4.32412003301215
ADAP1,0.2268420437152641,0.3110732929569174,0.7292237837552996,0.2023003058961468,1.625689381683515,5,0,0,0.05169102758730981,9.407123884115208
ADAP2,0.6488595114676121,0.5245488196248521,1.2369859338005273,1,-6.772954269741604,6,0,0,0.001000941176754422,20.51283619756941
ADAR,1.040404770444908,1.026137764482408,1.0139035970181807,0.833694863460691,0.0440853693507961,6,2,0,3.249622793077833e-13,67.58998608448019
ADARB1,0.4204354672407214,0.4123193808992655,1.019683979743457,0.8833441506122806,0.02153006010848912,6,2,0,1.125091331211081e-08,45.54304149084055
ADARB2,0.3544575439211112,0.5260721279103775,0.6737812651832737,0.001007043132524088,10.81457180056168,6,0,0,0.006268477840357556,16.21035239931007
ADAT1,1.023456016995278,1.012808467095459,1.0105128958196352,0.9117856173123806,0.01227365796512458,6,0,0,0.01539568154175475,14.03387210963774
ADAT2,0.5434591518853586,0.5862166517870948,0.9270619492445515,0.7309840033621857,0.1182100483774775,6,0,0,0.04063291409982384,11.60418237834256
ADAT3,1.019305667059738,1.138515781841993,0.8952934015641081,0.4740344014729571,0.5125561630411539,4,0,0,0.003310024615869822,13.72137112564451
ADC,0.5274567896487343,0.6915427021003645,0.7627248296406486,0.03246233555030931,4.573912976688007,6,0,0,0.02476986191399821,12.85563320266738
ADCK1,0.4376582872648273,0.4904527641369151,0.8923556339518364,0.3872622556376619,0.7475209307231125,6,0,0,0.01216427538243336,14.61023278436915
ADCK2,1.159770518726032,1.294494048074167,0.8959257251521824,0.1892415679018041,1.723512254029629,6,0,0,0.01285285011913073,14.47591990671208
ADCK3,0.3989789798483396,0.574673436806447,0.6942707880592675,0.0258945396450776,4.963047106488375,5,0,0,0.03628855767279682,10.2586797133954
ADCK4,0.1424690736281254,0.8559842186685607,0.16643890216776272,0.01391901063308054,6.048386468106401,2,0,0,0.2506279723117365,1.319799862571926
ADCK4,0.6879539184561565,0.7003547058336422,0.982293561713525,0.8747755012957068,0.02483636100078002,6,0,0,0.06159054425741739,10.5277408236434
ADCK5,0.8949041087699686,0.8574210184047921,1.0437160852843481,0.743346608454594,0.1072070023983542,5,0,0,0.03928242159734452,10.06893083653267
ADCY1,0.4380128131633005,0.3951090030487069,1.1085872753684245,0.3449861312719505,0.8918142695802089,5,0,0,0.0016689205244802,17.32796853484979
ADCY10,0.8257555247839563,0.9382234786253317,0.8801266900651842,0.02146816252502637,5.288381558682886,6,0,0,0.1190011792080479,8.760631530924002
ADCY10P1,0.9373884240602784,0.7247985642215832,1.293308886541479,0.2071028248886944,1.59156399503081,5,0,1,0.001499554390214319,17.56652011170809
ADCY2,0.2692876346804133,0.1905071953893601,1.4135299936049193,0.009451538570085294,6.73545001131788,6,0,1,0.0002591736092982799,23.59939010779271
ADCY3,0.3660331963642919,0.2646857966137827,1.3828970086309187,0.00300042822298574,8.807207975103665,6,4,0,1.267701044138647e-08,45.2882533035081
ADCY4,0.2822051195885114,0.3086178966409734,0.9144159255184447,0.4594560064124723,0.5472195716793067,6,0,0,0.1160627670992985,8.829461748620815
